status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
N;120,2095307;22,83447344;23,79999924;27,96666718;18,26666641;1999;485;16;102,3760681;1268;56;1268;79;6,366666794;36,5900383;402,2098083;31,29999924;13,89999962;17,39999962;27,96666718;19,58333397
N;120,2534639;23,8198475;22,54166603;27,70000076;16,31666565;1223;236;9;84,70882416;685;40;685;92;6,416666508;33,42013931;470,878479;31,5;12,30000019;19,20000076;27,70000076;20,83333397
N;120,261015;23,620172;22,94583321;28;16,85000038;1389;296;12;90,85333252;820;48;820;87;6,974999905;35,58673477;459,5326538;31,89999962;12,30000019;19,59999847;28;21,21666718
N;120,265979;22,625488;24,11666679;27,96666718;18,98333359;1911;456;13;104,6902618;1230;48;1230;59;6,450000286;38,62275696;372,2006531;31,29999924;14,60000038;16,69999886;27,96666718;20,20000076
N;120,2704503;30,42113299;16,36249924;26,88333321;5,366666794;1275;187;41;46,13286591;473;144;473;172;8,074999809;25,234375;875,6091919;32,20000076;0,200000003;32;24,46666718;7,550000191
N;120,271104;23,396539;23,19583321;28,01666641;17,21666718;1537;319;16;95,20706177;939;57;939;81;7,091666698;36,74438858;445,6326294;31,79999924;12,5;19,29999924;28,01666641;21,58333397
N;120,2763977;37,54409027;12,36666679;24,23333359;-0,49999997;612;171;8;102,1915588;379;28;379;28;9,033332825;25,44600868;1005,9422;29,39999962;-6,099999905;35,5;24,23333359;-0,49999997
N;120,2804699;22,92855707;24;28,23333359;18,36666679;2304;559;19;102,9523468;1468;68;1468;94;7,466666698;40,57971191;407,6540222;31,79999924;13,39999962;18,39999962;28,23333359;19,70000076
N;120,2931306;22,72908611;24,4375;28,41666794;19,13333321;2092;500;15;105,506813;1356;54;1356;67;7,008333206;39,82007599;383,3531799;32;14,39999962;17,60000038;28,41666794;20,38333321
N;120,2948472;31,02917222;15,6833334;26,18333244;4,650000095;1005;152;32;52,10022736;427;109;427;133;5,583333492;18,73601723;878,0073853;30,39999962;0,600000024;29,79999924;26,18333244;11,98333359
N;120,3064415;23,7229709;22,72916603;27,79999924;16,60000038;1350;276;11;89,22753906;787;46;787;88;6,941666603;35,41666412;461,9841614;31,70000076;12,10000038;19,60000038;27,79999924;21,03333282
N;120,312125;23,18331922;23,57916641;28,08333397;17,76666641;2004;454;17;101,2891006;1265;63;1265;85;7,158332825;38,27985764;426,5530701;31,79999924;13,10000038;18,69999886;28,08333397;19,20000076
N;120,3176039;23,51665089;23,0625;28;17;1557;348;14;94,51795959;944;55;944;89;7,175000191;36,6071434;452,930481;31,89999962;12,30000019;19,59999847;28;21,35000038
N;120,326275;23,970306;22,35000038;27,60000038;16,10000038;1251;235;10;80,7017746;673;44;673;104;6,433333397;33,16151428;476,2399902;31,5;12,10000038;19,39999962;27,60000038;20,66666603
N;120,3350694;22,81259167;23,70000076;27,75;18,25;2336;575;16;107,4187851;1518;53;1518;69;6,933333397;39,17137146;392,7467651;31,20000076;13,5;17,70000076;27,75;19,53333282
N;120,352194;23,025661;23,19166756;27,54999924;17,46666718;2346;557;17;104,7745132;1500;64;1500;87;6,700000286;37,01657486;416,4341736;31;12,89999962;18,10000038;27,54999924;18,81666565
N;120,359445;22,32900833;24,08333397;27,56666565;19,60000038;2202;575;11;110,6653137;1463;45;1463;49;5,600000381;38,35616302;329,2231445;30,5;15,89999962;14,60000038;27,56666565;20,70000076
N;120,3876296;23,81780629;22,76250076;27,86666679;16,75;1318;264;11;86,28424835;747;46;747;89;7,091666698;35,8164978;458,3722229;31,89999962;12,10000038;19,79999924;27,86666679;21,08333397
N;120,3900451;23,263673;22,96666718;27,58333397;17,11666679;2008;455;17;101,1422577;1263;62;1263;84;6,433333397;35,15482712;430,0281982;31,10000038;12,80000019;18,29999924;27,58333397;18,54999924
N;120,3915437;23,11816276;23,29583359;27,71666718;17,53333282;2221;532;17;105,0279846;1425;62;1425;83;6,775000095;37,22527313;419,8996582;31,20000076;13;18,20000076;27,71666718;18,89999962
N;120,4029183;22,69023833;24,02916718;27,78333282;18,93333435;2465;626;13;109,6659241;1616;49;1616;59;7,258333206;41,95568466;365,9884338;31,29999924;14;17,29999924;27,78333282;20,11666679
N;120,4166417;22,921655;23,23333359;27,36666679;17,71666718;2417;588;17;106,7181625;1550;57;1550;74;6,466667175;37,16475296;398,4306335;30,70000076;13,30000019;17,40000153;27,36666679;19,03333282
N;120,4250031;23,4580555;23,35833359;28,11666679;17,46666718;1835;434;16;97,7409668;1134;64;1134;96;7,183333397;37,41319656;438,3171997;32,09999847;12,89999962;19,19999886;28,11666679;18,89999962
N;120,43652;30,17972509;16,49583435;26,91666794;5,583333492;1316;188;44;43,50564194;476;156;470;183;8,041666985;25,20898628;867,5945435;32,40000153;0,5;31,90000153;24,53333282;7,800000191
N;120,442762;24,11609;22,21249962;27,48333359;16;1431;267;13;77,08534241;736;55;736;131;6,591666222;33,4602356;476,4839172;31,5;11,80000019;19,70000076;27,48333359;20,58333397
N;120,4604259;23,6030716;22,89166641;27,91666794;16,93333244;1712;380;14;94,03771973;1036;62;1036;99;6,966666698;35,72649765;450,8922424;31,89999962;12,39999962;19,5;27,91666794;21,10000038
N;120,49257;23,763967;22,90416718;27,93333435;16,93333244;1583;318;13;88,95083618;922;57;922;98;7,058333397;36,01190186;452,4301147;32;12,39999962;19,60000038;27,93333435;21,23333359
N;120,4955063;23,9420166;22,8125;27,89999962;16,79999924;1519;299;12;85,07862091;851;53;851;107;7,141666412;36,06902313;458,5011292;32;12,19999981;19,79999924;27,89999962;21,13333321
N;120,5020788;27,55914414;18,23749924;27,04999924;9,166666031;1474;210;40;49,51583481;539;160;495;169;7,558333397;27,686203;735,3172607;31,79999924;4,5;27,29999924;20,75;11,48333359
N;120,503034;23,331479;21,40416718;25,63333321;16,03333282;2730;594;19;98,66964722;1642;68;1642;100;6,025000095;35,44117737;394,9940186;29;12;17;25,63333321;17,31666565
N;120,555502;24,077077;22,57083321;27,64999962;16,58333397;1625;315;15;79,28479767;853;64;853;140;7,125;36,16751099;458,2102356;31,70000076;12;19,70000076;27,64999962;20,95000076
N;120,555753;23,67991344;22,73333359;27,68333435;16,78333282;1843;383;14;92,2039566;1101;66;1101;105;7,066666603;36,42611694;448,2051697;31,70000076;12,30000019;19,40000153;27,68333435;18,20000076
N;120,5593402;23,45309238;22,18333244;26,73333359;16,5;2350;516;19;97,13147736;1422;71;1422;102;6,449999809;35,83333588;421,0286865;30,29999924;12,30000019;18;26,73333359;17,83333397
N;120,559394;22,88358657;23,77916718;27,75;18,58333397;2648;641;16;106,9072266;1684;57;1684;68;6,675000191;39,03508759;378,5466003;31,20000076;14,10000038;17,10000038;27,75;19,81666756
N;120,5826467;23,54423667;21,20416641;25,54999924;15,78333282;2556;530;19;93,8310318;1492;77;1492;117;6,291666985;36,15900421;402,2802124;29,10000038;11,69999981;17,40000153;25,54999924;17,10000038
N;120,596789;22,636634;24,35833359;28,14999962;19,39999962;2898;766;15;110,3275146;1875;58;1875;63;7,033333302;41,37255096;359,348114;31,79999924;14,80000019;17;28,14999962;20,54999924
N;120,5981661;24,20804284;21,53333282;26,53333282;15,63333321;1973;388;14;80,75553131;1039;66;1039;162;7,150000095;36,66666794;451,0509644;30,60000038;11,10000038;19,5;26,53333282;19,88333321
N;120,6142802;23,76395942;22,71249962;27,56666565;16,88333321;2017;440;14;94,09358978;1228;71;1228;115;7,058333397;36,76214981;440,4859314;31,60000038;12,39999962;19,20000076;27,56666565;18,31666565
N;120,620316;23,9627595;21,79583359;26,63333321;16,03333282;2023;393;15;85,63259888;1131;71;1131;138;6,824999809;36,11111069;437,7341309;30,60000038;11,69999981;18,90000153;26,63333321;20,16666603
N;120,620841;23,856303;21,96666718;26,73333359;16,28333282;2134;413;15;89,02824402;1231;74;1231;130;6,949999809;36,77248383;430,2606812;30,70000076;11,80000019;18,90000153;26,73333359;20,35000038
N;120,6422915;23,616952;20,86249924;25,14999962;15,51666641;2613;526;20;91,72981262;1500;87;1500;129;6,041666985;35,53921509;397,2469177;28,60000038;11,60000038;17;25,14999962;16,79999924
N;120,650039;24,360658;21,77083397;27,16666794;15,63333321;1747;311;19;69,77593231;820;80;820;184;6,958333015;34,27750397;477,3290405;31,5;11,19999981;20,29999924;27,16666794;20,06666565
N;120,653679;22,26256897;24,25833321;27,54999924;19,96666718;2172;533;13;105,2981644;1383;55;1383;55;5,666666985;39,62703705;312,2778015;30,60000038;16,29999924;14,30000114;27,54999924;19,96666718
N;120,65621;36,13915;11,75833321;22,71666718;0,100000024;714;168;9;91,5434494;415;31;409;31;6,116666317;19,7311821;922,9863281;26,79999924;-4,199999809;31;22,45000076;0,100000024
N;120,663383;22,887537;22,56666565;26,26666641;17,73333359;3160;744;21;103,7849884;1949;70;1949;83;6,233333111;39,20335388;351,0072021;29,5;13,60000038;15,89999962;26,26666641;18,85000038
N;120,664162;24,47003;21,82916641;27,35000038;15,5666666;1613;272;21;64,24612427;697;86;697;187;6,741666317;33,37458801;489,0549927;31,5;11,30000019;20,20000076;27,35000038;20,13333321
N;120,67074;22,69668989;21,53333282;25;17,03333282;3359;816;23;103,1053238;2062;83;2062;92;6,050000191;39,80262756;326,8398132;28,20000076;13;15,20000076;25;18,08333206
N;120,679624;24,12353648;22,6875;27,75;16,71666718;1700;321;20;73,58285522;833;83;833;169;7,224999905;36,67512894;456,817688;31,89999962;12,19999981;19,70000076;27,75;21,03333282
N;120,6848602;36,35629146;12,60416603;23,66666603;0,533333302;698;168;10;92,08576965;407;32;402;32;7,091666698;21,95562553;944,1866455;27,89999962;-4,400000095;32,29999924;23,48333359;0,533333302
N;120,6917583;23,7025;20,84583282;25,23333359;15,41666603;2573;503;21;89,8045578;1462;92;1462;137;5,974999905;34,94152069;404,3033447;28,70000076;11,60000038;17,10000038;25,23333359;16,75
N;120,7000578;24,02308998;21,89999962;26,78333282;16,10000038;1949;374;18;80,72514343;1044;83;1044;154;6,666666508;35,27336884;441,6858215;30,70000076;11,80000019;18,90000153;26,78333282;20,28333282
N;120,7232462;23,10622257;20,3125;24,01666641;15,46666622;2793;605;22;94,62859344;1597;73;1597;96;5,908332825;37,63269806;350,5977173;27,29999924;11,60000038;15,69999886;24,01666641;16,61666679
N;120,7356335;21,97673175;24,53750038;27,64999962;20,54999924;2055;475;24;96,53836823;1225;86;1225;87;5,358333588;40,59343338;291,8991394;30,5;17,29999924;13,20000076;27,64999962;21,03333282
N;120,743195;24,28953;20,95416641;25,91666603;15,14999962;2155;413;17;79,42331696;1126;81;1126;170;6,80833292;35,64572525;446,025177;29,89999962;10,80000019;19,09999847;25,91666603;19,31666756
N;120,7570854;24,55576478;21,47500038;27,11666679;15,14999962;1698;277;23;62,01662445;712;98;712;201;6,416666508;31,92371368;496,4075623;31,20000076;11,10000038;20,10000038;27,11666679;19,73333359
N;120,7708421;24,46222266;20,65416718;25,98333359;14,58333397;2060;356;20;71,72134399;1006;94;1006;192;6,274999619;32,51295471;471,7446289;29,89999962;10,60000038;19,29999924;25,98333359;18,89999962
N;120,7760528;23,86024299;21,60833359;26,20000076;16,05000114;2251;423;22;84,82126617;1253;95;1253;146;6,333333015;35,38175201;418,5517883;29,89999962;12;17,89999962;26,20000076;17,41666603
N;120,7883692;23,72958876;19,1875;23,08333206;14,28333282;2533;491;23;86,33740997;1386;97;1386;153;5,774999619;36,320755;361,8583679;26,39999962;10,5;15,89999962;23,08333206;15,48333359
N;120,7969136;24,19437911;20,27916718;24,93333435;14,76666641;2450;506;18;84,44564819;1334;91;1334;174;6,741666794;36,83971024;419,4934998;28,79999924;10,5;18,29999924;24,93333435;18,70000076
N;120,8057251;24,36581093;19,58749962;24,35000038;14,03333378;2425;475;20;80,46831512;1281;95;1281;185;6,125000477;34,21788025;427,2327576;28;10,10000038;17,89999962;24,35000038;18,04999924
N;120,825578;23,264717;17,96249962;21,51666641;13,30000019;2256;443;22;86,44367218;1222;80;1222;105;6,041666985;38,97849655;337,0940247;24,79999924;9,300000191;15,49999905;21,51666641;14,39999962
N;120,8546533;21,91703667;24,35833359;27,38333321;20,58333397;2146;449;35;85,07756805;1169;133;1169;141;5;39,68253708;279,6331482;30,20000076;17,60000038;12,60000038;27,38333321;20,98333359
N;120,8557116;24,69731003;21,8125;27,58333397;15,44999981;1723;269;34;54,31884003;675;136;665;228;6,541666508;32,06699371;504,5345459;31,79999924;11,39999962;20,39999962;24,03333282;20,10000038
N;120,8602889;23,64566389;18,95833397;22,79999924;14,05000019;2375;437;25;83,5212326;1260;94;1260;143;6,016666412;37,60416412;359,2721863;26,20000076;10,19999981;16;22,79999924;15,21666718
N;120,8908167;24,58782833;21,37916756;27,01666641;15,09999943;1828;288;30;58,7538147;757;124;757;218;6,291666508;31,77609253;492,8140869;31;11,19999981;19,79999924;27,01666641;19,61666679
N;120,8931417;22,33983;24,51666641;27,96666718;20,31666756;2227;430;42;80,4772644;1157;143;1157;143;5,166666985;37,43961716;311,4798584;31;17,20000076;13,79999924;27,96666718;20,31666756
N;120,9095083;24,17553667;19,61666679;24,08333397;14,28333282;2547;539;22;83,46701813;1368;111;1368;186;6,199999809;35,63218307;404,1227112;27,70000076;10,30000019;17,40000153;24,08333397;15,59999943
N;120,9305417;24,05992222;20,64999962;25,13333321;15,26666641;2365;459;26;79,9728241;1241;108;1241;169;6,333333015;36,19047546;406,5374756;28,79999924;11,30000019;17,5;25,13333321;16,61666679
N;120,9433274;23,8888671;19,76250076;23,83333206;14,76666641;2568;503;29;82,37799835;1365;114;1365;169;5,958333015;36,55419159;373,2238159;27,29999924;11;16,29999924;23,83333206;16,01666641
N;120,961604;24,878036;21,26666641;27,13333321;14,91666698;1817;251;54;43,47052765;658;198;608;286;6,333333492;31,35313797;508,8236694;31,29999924;11,10000038;20,19999886;23,39999962;16,56666565
N;120,971659;24,388296;18,24166679;22,81666565;12,8166666;2547;463;31;74,85328674;1292;129;1292;205;5,966666698;34,29118729;413,0586243;26,39999962;9;17,39999962;22,81666565;14,13333321
N;120,9829433;24,7875083;21,61249924;27,46666718;15,26666641;1889;279;48;48,70126724;715;180;702;266;6,525000572;32,1428566;506,3556213;31,70000076;11,39999962;20,30000114;26,20000076;16,88333321
N;121,0019445;30,92846333;16,01666641;26,48333359;5,150000095;1030;170;34;52,64590836;425;124;425;139;6,999999523;22,95081902;870,1132202;30,89999962;0,400000006;30,5;26,48333359;12,3166666
N;121,00205;23,78658667;19,85416603;24,10000038;14,55000019;2416;421;34;78,72600555;1237;114;1237;153;5,725000381;34,69697189;392,2687988;27,5;11;16,5;24,10000038;15,83333397
N;121,024323;24,65371;20,79999924;26,35000038;14,63333321;2088;322;39;57,49656677;886;158;886;243;6,199999809;31,79487228;484,9554749;30,29999924;10,80000019;19,5;26,35000038;16,18333435
N;121,0446167;31,11691475;15,9375;26,33333397;5,066666603;948;145;36;48,9143486;389;121;374;143;6,591666698;21,89922523;868,5231323;30,60000038;0,5;30,10000038;23,66666794;12,36666679
N;121,0459896;29,23020914;12,95833302;22,48333359;2,950000048;1627;234;45;49,17134476;619;174;619;180;7,300000191;24,74576378;795,7324829;27,29999924;-2,200000048;29,5;22,48333359;5,083333492
N;121,048881;23,910238;19,34166718;23,46666718;14,25;2403;445;34;76,32558441;1203;122;1203;174;6,016666889;36,24497986;378,5128174;27;10,39999962;16,60000038;23,46666718;15,46666718
N;121,0608972;24,87852833;21,20000076;27,10000038;14,86666679;1915;263;62;41,52466202;679;218;644;305;6,500000477;31,86274719;508,1919861;31,39999962;11;20,39999962;23,33333397;16,48333359
N;121,0710972;22,79543889;23,17499924;27,08333397;18,39999962;2304;421;50;76,07362366;1170;154;1118;154;5,383333206;35,6512146;354,4233398;30,20000076;15,10000038;15,10000038;26,95000076;18,39999962
N;121,1004838;24,78500714;20,95416641;26,64999962;14,76666641;2053;297;53;48,1451416;778;195;778;284;6,291666508;31,77609444;492,5419312;30,79999924;11;19,79999924;26,64999962;16,35000038
N;121,127817;22,944893;22,54583359;26,54999924;17,73333359;2314;407;50;73,56199646;1162;162;1083;162;5,491666317;35,43010712;359,7818604;29,79999924;14,30000019;15,49999905;26,39999962;17,73333359
N;121,1394555;24,69551602;19,67499924;24,98333359;13,76666641;2463;398;51;59,81013489;1095;180;1095;259;6,083333015;32,18694687;463,5853271;28,89999962;10;18,89999962;24,98333359;15,21666718
N;121,1428229;24,0310155;16,70000076;20,64999962;11,85000038;2253;361;44;61,67336273;991;161;924;223;6,083333492;37,55144119;360,1893616;24,10000038;7,900000095;16,20000076;19,98333359;13
N;121,1536914;23,04351811;22,1875;26,25;17,29999924;2330;402;49;73,19325256;1167;162;1084;162;5,475000381;35,09615326;364,5615234;29,5;13,89999962;15,60000038;26,06666565;17,29999924
N;121,1658333;24,87391333;20,16666603;25,81666565;14,03333378;2283;314;64;46,05687332;870;229;870;321;6,166666985;31,46258736;488,0588989;29,89999962;10,30000019;19,59999847;25,81666565;15,60000038
N;121,176212;25,08825988;21,33749962;27,33333206;14,88333321;1910;218;101;26,65273476;584;336;450;392;5,875;29,22885704;519,0512695;31,39999962;11,30000019;20,09999847;20,08333397;16,70000076
N;121,18495;31,06146;16,10833359;26,46666718;5,333333492;950;149;38;49,31957626;384;120;384;128;6,950000286;23,01324654;863,4993286;30,89999962;0,699999988;30,19999886;26,46666718;7,733333588
N;121,1923345;22,795147;24,07083321;27,88333321;19,54999924;1918;312;56;62,9300499;872;175;780;175;5,158333302;35,82175827;339,922821;30,89999962;16,5;14,39999962;27,73333359;19,54999924
N;121,194395;24,996097;21,23749924;27,23333359;14,83333397;1916;230;90;30,41795158;624;298;510;370;6,541666985;31,75566483;514,7069702;31,60000038;11;20,60000038;23,36666679;16,45000076
N;121,21367;30,83965;16,00416756;26,43333435;5,25;1030;171;38;51,63773727;418;126;418;132;7,175000191;23,44771194;865,5147095;31;0,400000006;30,60000038;26,43333435;7,633333206
N;121,2168466;23,404007;16,26250076;19,98333359;11,61666679;1815;315;51;58,15961075;805;175;745;185;5,508333206;36,47902679;339,2111511;23,10000038;8;15,10000038;19,73333359;12,66666698
N;121,2641;24,900905;21,04166603;26,85000038;14,78333282;2294;302;87;37,46079636;801;285;801;364;6,549999714;32,42573929;498,469635;31,20000076;11;20,20000076;26,85000038;16,35000038
N;121,2685316;30,95771949;16,01666641;26,38333321;5,283333302;986;160;37;50,09815979;398;123;398;129;7,000000477;23,10231209;863,3242798;30,89999962;0,600000024;30,29999924;26,38333321;7,700000286
N;121,2765717;31,19414167;16,32916641;26,68333435;5,533333302;997;157;40;49,86918259;418;125;418;134;7,308333397;23,88344193;866,1105957;31,39999962;0,800000012;30,60000038;26,68333435;7,933333397
N;121,2855249;23,154416;20,72500038;24,68333244;15,9333334;2302;366;58;65,35592651;1082;194;968;194;5,116666794;33,88521194;356,1505127;27,79999924;12,69999981;15,09999943;24,5;15,9333334
N;121,2977467;25,0192752;21,37083435;27,30000114;15,01666641;2244;261;110;26,46777725;679;360;647;412;6,558333397;32,14869308;507,9972229;31,70000076;11,30000019;20,40000153;25,96666718;16,61666679
N;121,3162533;23,33517833;22,85833359;27,16666603;17,91666603;2111;373;46;70,31723785;1036;157;887;157;5,733333588;35,17382431;377,328125;30,70000076;14,39999962;16,30000114;26,98333359;17,91666603
N;121,3269348;30,74569893;16,375;26,61666679;5,75;1044;168;40;49,43567657;412;128;412;137;6,799999714;22,7424736;855,8023682;31,10000038;1,200000048;29,89999962;26,61666679;8,266666412
N;121,3565804;37,51567705;11,99166679;23,20000076;-0,349999964;696;178;11;96,27574158;422;40;422;41;7,166666508;22,05128098;968,1069336;27,60000038;-4,900000095;32,5;23,20000076;0,849999964
N;121,3669846;24,7930781;19,88333321;25,35000038;13,83333302;2743;424;83;50,43182755;1131;273;1131;334;5,733333588;30,49645424;475,4535522;29,20000076;10,39999962;18,80000114;25,35000038;15,33333302
N;121,3704533;24,94199333;21,51666641;27,35000038;15,26666641;2465;311;108;32,79862595;826;353;826;399;6,333333492;31,82579613;500,3922729;31,60000038;11,69999981;19,90000153;27,35000038;16,86666679
N;121,3877778;25,05888889;20,58749962;26,39999962;14,4333334;2716;320;139;27,99480057;865;439;847;480;6,125;31,09136963;494,9707336;30,60000038;10,89999962;19,70000076;24,64999962;15,98333359
N;121,4055976;23,7176096;22,06666756;26,53333282;16,98333359;2217;360;59;57,68366623;924;204;814;204;5,899999619;35,32933807;390,007782;30,20000076;13,5;16,70000076;26,36666679;16,98333359
N;121,405911;23,498874;22,99166679;27,45000076;17,93333244;2120;371;59;61,06892776;932;196;772;196;5,716667175;34,43775177;388,0067444;31,10000038;14,5;16,60000038;26,03333282;17,93333244
N;121,4092793;24,65557719;16,44583321;21,28333282;10,88333321;2692;413;100;50,46675491;1135;327;1045;327;5,508333206;31,84007645;424,4271851;24,70000076;7,400000095;17,30000114;21,11666679;10,88333321
N;121,4193979;25,16398727;20,89583397;26,85000038;14,51666641;2840;366;176;25,73435402;975;566;725;566;5,774999619;29,31472015;511,4527283;30,89999962;11,19999981;19,70000076;25,18333435;14,51666641
N;121,42056;28,6561099;17,39166641;26,78333282;7,683333397;1460;212;43;47,35326004;533;166;502;169;6,599999905;23,82671547;782,7772217;30,89999962;3,200000048;27,69999886;26,56666565;10,14999962
N;121,428843;31,245525;16,52916718;26,71666718;5,900000095;1094;164;50;46,58421326;456;155;419;168;7,041666985;23,47222328;853,9492798;31,39999962;1,399999976;30;26,68333435;13,08333302
N;121,4290237;31,02776909;16,41666603;26,68333435;5,766666889;1009;159;40;49,91854477;413;124;413;133;7,183333397;23,70737267;858,0271606;31,39999962;1,100000024;30,29999924;26,68333435;8,183333397
N;121,443475;31,147026;16,36666679;26,60000038;5,716666698;990;158;36;51,15914917;412;117;380;125;7,016666412;23,31118584;856,5292969;31,29999924;1,200000048;30,09999847;26,56666565;8,149999619
N;121,463536;23,34979993;23,20000076;27,33333206;18,5;2076;361;70;58,79918289;931;218;715;220;4,900000095;32,88591003;362,0145569;30,5;15,60000038;14,89999962;26,14999962;18,86666679
N;121,49551;25,039395;22,07916641;27,91666603;15,89999962;2674;315;131;29,69338989;861;423;849;449;6,525000095;32,625;497,1073303;32,29999924;12,30000019;20;26,14999962;17,41666603
N;121,5027404;23,5851901;22,85416603;27,14999962;18,03333282;2086;363;68;56,48880768;918;224;671;224;5,158333302;33,27957153;373,2806702;30,5;15;15,5;25,86666679;18,03333282
N;121,5138467;31,32457;16,41250038;26,64999962;5,75;1061;163;39;52,29389572;460;128;426;135;7,024999619;23,33886909;857,3217773;31,39999962;1,299999952;30,10000038;26,61666679;8,199999809
N;121,518433;23,882217;22,94166565;27,60000038;17,79999924;2106;337;69;53,44895172;903;228;685;228;6,066666603;35,06743622;401,9205627;31,5;14,19999981;17,29999924;26,16666603;17,79999924
N;121,5348159;24,95622379;21,45833397;27,20000076;15,36666679;3016;370;150;32,66818237;1034;475;1034;496;5,833333015;30,38194466;489,2425842;31,29999924;12,10000038;19,19999886;27,20000076;16,89999962
N;121,5503052;24,8665741;20,48749924;26,01666641;14,53333282;3138;407;151;36,57593918;1131;472;1109;487;5,441666603;29,41441345;473,7669373;29,89999962;11,39999962;18,5;25,88333321;16,01666641
N;121,5571588;25,1502047;18,91666603;24,54999924;12,96666622;3055;403;173;29,40147209;1070;542;910;553;5,399999619;29,03225708;476,9855042;28,29999924;9,699999809;18,59999847;22,81666565;14,4333334
N;121,5717053;23,98335047;22,64583397;27,28333282;17,46666718;2164;339;73;52,78445053;933;245;685;245;6,025000095;35,44117737;402,150238;31;14;17;25,89999962;17,46666718
N;121,5986611;24,64416111;21,14999962;26,46666718;15,39999962;2969;402;124;42,58123779;1132;402;1087;402;5,916666985;32,15579987;453,7420044;30,5;12,10000038;18,39999962;26,29999924;15,39999962
N;121,61277;25,04316383;21,56666756;27,36666679;15,46666622;3088;359;189;22,0983429;972;598;855;621;5,783333302;29,96545601;491,441925;31,5;12,19999981;19,29999924;25,58333397;17
N;121,6160345;25,24151251;20,50833321;26,31666756;14,38333321;3230;387;176;21,73222351;1021;726;728;754;5,31666708;28,13051224;493,976593;30,20000076;11,30000019;18,90000153;24,61666679;24,93333244
N;121,616491;31,54399897;15,625;25,85000038;5,050000191;1038;160;33;52,64929199;447;118;415;121;6,866666794;23,12009048;854,3378906;30,20000076;0,5;29,70000076;25,85000038;7,533333302
N;121,621887;24,157856;21,42083359;26,13333321;16,10000038;2298;352;82;49,44104004;951;270;730;270;5,308333397;31,59721947;412,1477051;29,70000076;12,89999962;16,80000114;24,78333282;16,10000038
N;121,6384417;24,75439167;19,56666565;24,73333359;13,98333263;3096;453;132;43,14378357;1212;432;1043;432;5,349999428;30,57142639;441,399292;28,39999962;10,89999962;17,5;23,11666679;13,98333263
N;121,661719;31,13671;16,11666679;26,28333282;5,633333206;991;156;38;50,93460846;394;119;380;132;7,016666889;23,5458622;847,3684692;30,79999924;1;29,79999924;26,25;8,050000191
N;121,704312;25,16161775;21,09583282;26,85000038;15,0666666;3363;385;171;21,50028992;1050;710;710;830;5,258333206;28,2706089;487,1506348;30,70000076;12,10000038;18,60000038;22,48333359;26,85000038
N;121,7292861;37,2765512;11,10833359;22,14999962;-0,783333361;718;182;11;95,57364655;434;40;434;40;6,333333492;20,04219437;942,1827393;26,29999924;-5,300000191;31,59999847;22,14999962;-0,783333361
N;121,739442;24,32900597;21,72083282;26,64999962;16,25;2474;365;100;44,26384735;993;330;754;330;5,158333302;30,52268219;427,2983704;30,29999924;13,39999962;16,89999962;25,18333244;16,25
N;121,7542367;25,07485283;20,60416603;26,26666641;14,65000057;3370;423;196;23,82261276;1125;694;861;713;5,541666508;29,63458061;477,5622559;30,20000076;11,5;18,70000076;24,46666718;16,83333206
N;121,7604057;24,63147006;22,125;27,45000076;16,5;2894;383;145;34,25416183;1050;467;893;467;5,966666698;32,42753601;448,9457397;31,60000038;13,19999981;18,40000153;25,75;16,5
N;121,7686533;24,83308;21,83749962;27,28333282;16,08333397;3175;389;183;26,72249413;1068;593;930;593;5,625;30,57065201;461,2242737;31,29999924;12,89999962;18,39999962;25,60000038;16,08333397
N;121,7690353;36,89270401;12,13749981;23,14999962;0,449999958;718;176;11;92,23829651;422;40;422;40;6,708333015;20,96354103;932,1800537;27,29999924;-4,699999809;32;23,14999962;0,449999958
N;121,8086227;24,45479445;21,97500038;26,98333359;16,51666641;2615;374;119;39,62257767;1011;388;769;388;5,116666794;30,27613449;430,0184937;30,5;13,60000038;16,89999962;25,46666718;16,51666641
N;121,8158708;24,71958119;22,42499924;27,81666565;16,75;2955;376;167;29,05238914;1031;529;854;529;6,233333111;32,80701828;453,4789734;32,09999847;13,10000038;18,99999809;26,08333397;16,75
N;121,8220979;24,99715435;20,26250076;25,70000076;14,5;3362;436;189;26,89795303;1164;654;888;674;5,158332825;28,81750298;460,598053;29,39999962;11,5;17,89999962;24;16,64999962
N;121,8439773;24,5756259;22,20833397;27,35000038;16,75;2824;384;147;34,71004486;1043;466;812;466;5,333333015;30,8285141;435,1897888;31,10000038;13,80000019;17,29999924;25,73333359;16,75
N;121,9104659;-5,345179341;23,33749962;23,88333321;22,60000038;2113;265;60;45,05338669;751;187;456;380;7,875;77,20589447;50,50315094;28,39999962;18,20000076;10,19999886;23,53333282;23,35000038
