status;decimalLongitude;decimalLatitude;wc2.1_30s_bio_1;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9
N;66,975901;39,654266;14,10416698;25,55000114;2,783333302;400;77;1;75,74172974;193;9;12;150;12,74166679;33,88740921;915,5784912;34,40000153;-3,200000048;37,60000229;8,666666985;23,86666679
N;68,872833;40,946944;14,41666698;26,51666641;1,983333349;336;51;1;68,39892578;144;8;9;137;12,3166666;31,66238213;986,6986694;35,40000153;-3,5;38,90000153;8,933333397;24,64999962
N;69,45272086;41,41197869;13,6208334;25,21666718;1,733333349;525;75;4;62,62875366;213;19;25;197;12,52500057;32,6171875;941,4120483;34,40000153;-4;38,40000153;8,116666794;23,73333359
N;69,5156919;42,9778154;13,0625;26,85000038;-0,949999988;301;47;2;59,7183876;121;12;17;102;12,74166679;29,22400665;1119,916992;36,20000076;-7,400000095;43,60000229;13,28333282;25,51666641
N;69,622419;42,302651;13,35416698;25,86666679;0,566666722;481;72;3;61,1517601;190;18;24;168;12,95833302;31,76062202;1014,863281;34,79999924;-6;40,79999924;7,783333302;24,5
N;69,71443261;42,36238501;13,0041666;25,46666718;0,166666701;491;74;4;59,68514633;192;21;27;168;12,875;31,71182251;1015,129761;34,40000153;-6,199999809;40,60000229;13,1833334;24,36666679
N;69,81851764;33,8063911;14,03333282;24,04999924;3;585;101;14;54,07897949;245;56;160;131;13,46666718;37,200737;853,7200317;30,89999962;-5,300000191;36,20000076;8,516666412;9,850000381
N;69,820139;41,1755;10,55416679;21,81666756;-1,083333373;655;100;6;57,83362579;258;33;43;220;12,0583334;32,32797241;922,4632568;30,89999962;-6,400000095;37,29999924;4,700000286;20,75
N;69,89576887;42,04603559;11,77083302;23,18333435;0,150000021;709;105;6;58,31705475;273;34;42;237;12,39166641;32,7821846;926,4557495;32,20000076;-5,599999905;37,79999924;11,41666698;22,36666679
N;69,957075;41,634562;12,10833359;23,75;0,100000024;670;97;4;60,61778259;262;27;35;240;11,9333334;31,48636627;950,1670532;32,70000076;-5,199999809;37,90000153;6,233333588;22,66666603
N;70,06824897;41,548884;8,679166794;20;-2,816666603;803;118;9;56,55513763;305;44;55;273;11,50833321;31,27264595;925,4567871;28,89999962;-7,900000095;36,79999924;2,549999952;19,14999962
N;70,3673152;39,0214751;11,29583359;22,88333321;-1,733333349;705;117;7;64,45786285;332;35;60;213;12,0583334;31,07817841;989,4407349;31,79999924;-7;38,79999924;11,51666641;22,26666641
N;70,43690063;21,53145619;26,64583397;29,96666718;21,98333359;809;355;0;161,7843933;666;2;466;2;11,27499962;51,01809692;319,3562927;35,70000076;13,60000038;22,10000038;28,04999924;23,21666718
N;70,444444;38,116389;12,6291666;24,81666756;-0,216666654;694;134;2;76,00270081;339;16;31;239;11,60833359;29,61309433;1002,239441;33,40000153;-5,800000191;39,20000076;6,466666698;23,81666756
N;70,5624327;21,17887612;26,03333282;29,05000114;21,95000076;845;372;0;162,1244202;698;1;500;1;10,95000076;52,89855194;281,87146;34,5;13,80000019;20,70000076;28,16666794;23,04999924
N;70,80061389;22,27719722;26,52916718;30,58333397;20,98333359;595;260;1;157,4376221;476;4;91;4;12,3083334;48,26797485;383,7580872;37,29999924;11,80000019;25,5;29,33333397;20,98333359
N;71,44793456;33,974232;22,92916679;32,41666794;12,36666679;527;91;14;57,28604126;212;58;154;112;13,35833359;36,79981613;822,5858765;40,79999924;4,5;36,29999924;18;18,16666603
N;71,453325;40,883135;14,27916718;26,53333282;1;171;23;2;51,56655121;67;9;14;59;11,34166622;29,45887375;1033,883789;34,70000076;-3,799999952;38,5;8,983333588;24,64999962
N;71,793907;40,369736;14,02083302;26,01666641;1,066666722;185;26;3;47,71377182;72;13;18;59;11,75833321;30,30498123;1005,610291;34,40000153;-4,400000095;38,80000305;8,800000191;24,38333321
N;72,025;38,669722;4,449999809;16,13333321;-8,383333206;237;35;3;51,00761032;102;20;20;66;12,08333302;30,43660927;1015,099609;25,29999924;-14,39999962;39,69999695;3,5;16,13333321
N;72,17185423;21,77723742;27,35833359;31,75;21,70000076;594;190;1;138,6974182;454;3;111;3;12,34999943;45,74073792;396,2600098;39;12;27;28,83333206;21,70000076
N;72,43672103;22,95197769;27,05416679;32,51666641;20,70000076;754;260;1;150,7751312;617;4;110;6;13,77500057;45,3125;461,7233276;41,5;11,10000038;30,39999962;28,68333244;22,66666603
N;72,55622484;23,02838109;27,44166756;32,53333282;21,43333435;771;268;1;151,3671417;631;4;113;6;12,78333282;45,33096695;434,5521851;40,70000076;12,5;28,20000076;28,95000076;23,41666794
N;72,733912;21,125858;27,20000076;30,56666565;22,96666718;1140;418;0;149,3699951;925;3;230;4;11,61666679;50,50724792;295,8423767;36,79999924;13,80000019;23;28,83333206;27,14999962
N;72,80787;40,515228;11,6875;23,70000076;-1,700000048;345;46;13;38,96643066;134;43;56;88;12,6916666;30,95528412;1023,792236;32,5;-8,5;41;12,55000019;22,41666603
N;72,8345458;18,938506;27,25833321;29,21666718;24,83333397;1998;677;1;141,0631866;1567;3;490;5;7,850000381;54,51389313;172,4006042;33;18,60000038;14,39999962;27,93333435;25,26666641
N;72,854802;19,254825;26,95000076;29,35000038;24,08333397;2057;747;1;146,0766602;1643;4;470;5;9,166666031;53,29457092;202,9218445;33,90000153;16,70000076;17,20000076;27,81666565;24,85000038
N;72,86150314;19,04758556;27,53750038;29,66666603;24,98333359;2074;727;1;143,4378052;1641;3;487;5;9,091666222;56,12139893;182,0480042;34,09999847;17,89999962;16,19999886;28,23333359;25,56666565
N;72,877481;21,315291;27,05416679;30,66666603;22,61666679;1093;410;0;150,5213013;869;2;186;2;12,49166584;51,19535446;312,2241211;37,29999924;12,89999962;24,39999962;28,78333282;24,13333321
N;72,959962;19,1727;27,22916794;29,58333397;24,43333435;2460;928;1;149,9487915;1993;3;506;4;9,258333206;54,14229965;198,3850708;34,20000076;17,10000038;17,10000038;27,98333359;25,20000076
N;72,98455;19,266046;27,38333321;30,01666641;24,48333359;2493;958;1;151,514328;2027;3;493;4;10;53,76343918;211,2767944;35,20000076;16,60000038;18,60000038;28,16666603;25,41666794
N;73,13149195;19,21768804;27,67916679;30,53333473;24,73333359;2892;1147;1;155,1842651;2378;3;525;3;10,79166698;53,95833588;221,7539673;36,5;16,5;20;28,38333321;25,76666641
N;73,181219;22,307159;27,48333359;32,15000153;22,14999962;858;324;0;153,8078613;724;3;102;5;12,83333302;47,1813736;390,3339844;40;12,80000019;27,20000076;28,64999962;27,33333397
N;73,1894468;18,8982423;27,46666718;30,26666641;24,73333359;3586;1423;0;156,7194214;2967;2;629;3;10,25;53,66492081;212,0284729;36;16,89999962;19,10000038;28,06666756;25,75
N;73,21967864;19,30354104;27,52916718;30,81666565;24,36666679;2971;1201;1;157,0804443;2437;3;492;3;11,47500038;52,15909576;248,4264679;37,59999847;15,60000038;21,99999809;28,28333282;25,64999962
N;73,246605;18,996963;25,71666718;28,5;23,04999924;5086;2082;2;162,8311462;4283;6;768;8;10,14999962;52,86458588;211,2337494;34,59999847;15,39999962;19,19999886;26,14999962;24,19999886
N;73,388553;18,701228;23,70833397;26,5;21,28333282;4044;1711;1;163,6844177;3373;5;572;9;10,51666737;52,58333588;210,3658447;33,5;13,5;20;23,78333282;22,58333397
N;73,431622;18,94950297;26,92499924;30,08333397;23,91666603;3489;1406;0;158,1520996;2876;2;556;3;10,86666679;52,24359512;237,4916229;36,59999847;15,80000019;20,79999924;27,58333397;25,14999962
N;73,528138;19,164305;24,4375;27,66666603;21,33333397;3109;1268;1;158,6992493;2538;4;451;7;11,02499962;51,27907181;247,4793396;34,59999847;13,10000038;21,49999809;25;22,81666756
N;73,72045138;15,70803652;27,09583282;28,81666565;25,88333321;3196;1074;0;146,2934265;2646;0;94;9;8,691666603;60,7808876;127,0014114;33,5;19,20000076;14,29999924;26,71666718;26,36666679
N;73,72848144;24,36238458;26,09583282;32,1166687;19,38333321;596;198;1;144,4492035;495;6;71;6;12,67500019;42,25;495,7201538;40,40000153;10,39999962;30,00000191;27,58333397;19,38333321
N;73,74644223;20,59366848;24,47500038;28,60000038;20,69999886;1485;514;0;145,3273773;1189;4;206;6;12,69999886;50,19762802;309,7176208;36,79999924;11,5;25,29999924;24,39999962;22,5
N;73,755876;18,366304;21,76666641;25,39999962;19,46666718;2572;1025;1;149,7492065;2011;8;80;54;11,25;51,36986542;245,0077362;33,5;11,60000038;21,89999962;21,21666718;21,41666603
N;73,75726766;24,46935383;24,84166718;30,81666756;18,16666603;665;214;2;143,8428192;545;8;84;8;12,19999981;41,49659729;491,1528015;38,79999924;9,399999619;29,39999962;26,26666641;18,16666603
N;73,770682;18,649178;24,71666718;28,26666641;21,35000038;989;328;0;123,0323486;665;3;197;7;12,70000076;52,69709778;273,390625;36,5;12,39999962;24,10000038;25,29999924;23,10000038
N;73,778361;20,007463;24,70416641;28,58333397;20,81666756;1049;334;0;129,836853;776;4;169;7;12,77500057;51,51209641;302,4179688;36,40000153;11,60000038;24,80000114;24,88333321;22,56666756
N;73,81774878;18,51878425;24,49166679;28,08333397;21,23333359;902;284;0;117,0290298;583;3;190;7;12,38333321;51,81310654;273,984375;36,40000153;12,5;23,90000153;25;23,06666565
N;73,889999;18,6;24,8125;28,53333282;21,36666679;715;191;0;104,8121414;425;3;167;7;12,97500038;52,31855011;284,8693848;37;12,19999981;24,79999924;24,64999962;23,21666718
N;73,95183381;15,52211537;27,25833321;29,11666679;26,03333282;3122;1063;0;145,2317505;2575;1;94;11;8,600000381;59,72221756;132,2675171;33,90000153;19,5;14,40000153;26,79999924;26,61666679
N;74,018261;17,6804639;24,34583282;27,80000114;21,86666679;752;224;0;108,0263214;455;3;63;38;11,69166756;53,63149643;243,0437775;35,70000076;13,89999962;21,80000114;23,35000038;23,66666603
N;74,37130183;15,90722107;22,42499924;25,26666641;21;3046;1323;0;158,0879822;2498;12;163;58;10,5666666;55,61404037;182,2273712;32,59999847;13,60000038;18,99999809;21,48333359;22,63333321
N;74,44793422;24,10355955;26,57083321;32,90000153;19,79999924;682;217;1;149,2811584;589;5;64;5;13,34166622;42,89925003;507,5764771;41,70000076;10,60000038;31,10000038;27,95000076;19,79999924
N;74,5112212;42,92539501;10,79583359;23,14999962;-2,283333302;415;67;10;47,16957474;168;42;57;95;12,72500038;30,81113625;1022,886841;31,70000076;-9,600000381;41,30000305;11,35000038;21,73333359
N;74,6289172;42,8851954;11,21249962;23,60000038;-1,566666722;429;71;11;48,05175018;176;44;61;96;12,54166698;30,73937988;1014,060486;32,09999847;-8,699999809;40,79999924;11,61666679;22,14999962
N;74,74373627;19,12210083;25,19166756;29,53333282;21,25;504;138;1;102,0224228;288;5;111;36;13,4333334;51,07731628;329,6405029;38,59999847;12,30000019;26,29999924;25,03333282;23,53333282
N;74,94304103;42,80016186;10,70416641;23,11666679;-2,316666603;423;69;13;47,8548584;177;50;68;84;12,82499981;30,97826004;1023,355591;31,70000076;-9,699999809;41,40000153;11,23333359;21,68333435
N;75,28271042;31,89673395;22,85833359;30,96666718;12,9333334;815;238;6;119,895256;586;42;301;87;13,05000019;37,93605042;741,1257935;39,09999847;4,699999809;34,39999771;28,78333282;18,39999962
N;75,312611;19,900241;25,77916718;30,63333321;21,48333359;717;164;2;111,6281204;470;9;150;35;13,40833378;49,29534149;363,6460571;39,70000076;12,5;27,20000076;25,36666679;24,16666603
N;75,385399;15,969223;25,10833359;28,16666603;23,08333397;781;146;1;86,23773193;397;11;120;39;10,75;56,57894516;202,6397705;35,40000153;16,39999962;19,00000191;24,10000038;25,13333321
N;75,46844521;30,31595969;23,91666603;32;13,85000038;504;149;3;124,0054626;386;28;186;42;13,71666718;39,64354706;745,4325562;40,20000076;5,599999905;34,60000229;29,83333397;26,20000076
N;75,54377921;20,98963022;27,59583282;33,16666794;22,85000038;788;223;1;127,8633881;566;7;151;26;13,79166698;48,22261047;401,9919739;42,20000076;13,60000038;28,60000038;27,45000076;28,86666679
N;75,62891667;13,733175;24,02916718;27,11666679;22,16666603;1245;396;1;111,4186935;775;12;158;50;9,758333206;53,61721802;201,3528748;34,09999847;15,89999962;18,19999886;23,13333321;24,33333397
N;75,711055;12,439506;20,75;22,96666718;19,48333359;3360;1151;2;133,9029541;2553;18;242;2269;8,366666794;56,91609955;146,8765869;28,89999962;14,19999981;14,69999981;19,53333282;20,16666603
N;75,73743135;18,99670339;26,45000076;31,26666641;22,20000076;726;194;3;113,131691;484;11;140;30;13,3166666;49,5043335;359,0960693;40,40000153;13,5;26,90000153;25,96666718;25,08333397
N;75,7845976;23,2217171;25,38749886;31,46666718;19,35000038;888;273;2;137,9105225;704;8;120;14;14,12499905;45,41800308;469,1439209;41;9,899999619;31,10000038;26,26666641;25,51666641
N;75,83918169;25,23378169;26,45416641;33,75;18,13333321;728;257;3;157,2788086;623;10;71;13;12,50833321;38,25178528;616,7932739;42,70000076;10;32,70000076;28,93333244;25,35000038
N;75,84514306;11,80665417;22,625;24,71666718;21,51666641;3673;1319;4;131,8425293;2730;36;301;2359;8,216666222;59,97567368;135,6214294;29,89999962;16,20000076;13,69999886;21,53333282;23,01666641
N;75,85483896;21,05008922;27,27499962;32,98333359;22,28333282;745;207;2;125,5572052;526;9;148;25;13;46,26334763;416,9396057;41,59999847;13,5;28,09999847;27,31666565;28,45000076
N;75,919063;12,422009;22,84583282;25,54999924;21,48333359;1782;589;1;116,13694;1166;14;229;1027;9,574999809;56,99404907;176,9881439;32,09999847;15,30000019;16,79999924;21,64999962;22,08333206
N;76,312334;10,028671;27,60000038;29,29999924;26,45000076;3168;716;9;94,10894775;1825;64;501;1825;7,433333397;67,57575989;113,9178162;33,5;22,5;11;26,45000076;28,16666603
N;76,38863381;21,451563;26,98749924;33,1166687;21,81666565;887;249;2;130,4169922;669;10;145;30;13,24166679;45,03968048;439,9335022;42,20000076;12,80000019;29,40000153;26,86666679;28,26666641
N;76,41474397;14,23424497;25,22916603;28,68333244;22,85000038;539;118;0;85,62390137;272;4;115;34;10,75833321;54,88945389;230,0835571;36;16,39999962;19,60000038;24,31666565;25,64999962
N;76,54666604;12,29442819;24,26250076;26,98333359;22,63333321;718;156;2;83,28684998;306;17;214;65;10,70833397;60,49905777;178,1231232;33,90000153;16,20000076;17,70000076;23,5;24,85000038
N;76,61118677;12,22862122;24,51666641;27,26666641;22,81666756;718;155;2;82,92327118;308;18;213;67;10,78333282;60,58052063;181,2749481;34,20000076;16,39999962;17,80000114;23,76666641;25,10000038
N;76,7994916;43,1715683;8,300000191;21,13333321;-5,466666698;494;81;22;44,2386055;201;78;109;78;10,83333302;26,8817215;1083,124634;28,5;-11,80000019;40,29999924;14,94999981;-5,466666698
N;76,816838;43,26429997;9,487500191;22,91666603;-4,849999905;504;81;23;44,71146393;202;77;97;90;11,70833302;27,4843502;1127,66272;30,79999924;-11,80000019;42,59999847;10;21,63333321
N;76,95583183;11,01682444;26,29166603;28,53333282;24,70000076;893;184;8;68,93975067;381;32;173;179;10,39999962;64,99999237;149,3293152;34,90000153;18,89999962;16,00000191;25,70000076;26,39999962
N;76,968264;43,262083;9,487500191;22,54999924;-4,166666508;538;87;25;45,40387344;218;83;104;94;11,24166679;27,68883324;1087,754395;30,10000038;-10,5;40,59999847;9,800000191;21,29999924
N;76,9714061;43,0575742;-1,616666794;9,350000381;-13,0666666;485;77;10;60,45830917;222;38;213;38;10,5;29,66101837;932,8776245;16,29999924;-19,10000038;35,40000153;7,216666698;-13,0666666
N;77,07174717;43,418005;9,462499619;23,04999924;-5,349999905;464;71;21;42,33947754;182;72;90;84;12,17500019;27,67045403;1149,167969;31,20000076;-12,80000019;44;10;21,83333397
N;77,07309722;43,32049444;9,370833397;22,68333435;-4,916666985;494;78;23;43,45734787;197;78;98;86;11,52499962;27,37529564;1120,925903;30,5;-11,60000038;42,09999847;16,26666641;21,51666641
N;77,24494167;28,60311389;25,11666679;32,45000076;15,75;733;238;5;135,2121277;577;32;272;40;12,60000038;39,13043213;684,3289185;39,90000153;7,699999809;32,20000076;30,05000114;16,79999924
N;77,30852723;12,96090627;24,26250076;27,39999962;21,71666718;776;167;1;88,80651093;438;6;130;59;10,625;55,92105103;217,9566803;34,5;15,5;19;23,66666794;24,23333359
N;77,38643602;28,51617196;25,02083397;32,54999924;15,58333302;761;242;5;135,9151611;606;30;276;40;13,49166679;40,15377045;693,7561035;40,70000076;7,099999905;33,60000229;29,91666603;28,03333282
N;77,41365;12,793825;24,73333359;27,76666641;22,20000076;781;172;1;87,37683105;428;9;142;64;10,85000038;56,80627823;213,1829529;34,90000153;15,80000019;19,10000229;24,23333359;24,58333397
N;77,4415806;12,9206072;24,45000076;27,53333282;21,85000038;802;169;1;87,59656525;445;7;134;64;10,84999943;56,21761322;217,8928223;34,70000076;15,39999962;19,30000114;23,93333435;24,28333282
N;77,46290833;23,21628606;25,85416603;32,31666565;19,78333282;1166;386;2;148,6694489;980;14;106;33;12,99166679;42,87678909;488,4598083;41,59999847;11,30000019;30,29999924;26,54999924;26,41666794
N;77,49012653;13,05473221;24,11249924;27,21666718;21,46666718;810;166;1;87,58570862;451;7;128;64;10,6916666;55,6857605;220,5584564;34,40000153;15,19999981;19,20000076;23,63333321;23,88333321
N;77,5300912;12,878924;23,90833282;26,93333435;21,38333321;812;170;2;86,51901245;448;10;136;71;10,60000038;56,08465958;212,6011505;34;15,10000038;18,89999962;23,39999962;23,73333359
N;77,54196927;13,31295104;23,99583435;27,20000076;21,18333435;751;160;1;87,71640015;416;6;116;60;10,99166679;54,95833206;230,9511719;34,70000076;14,69999981;20;23,5;23,66666603
N;77,56932505;13,19101185;23,79583359;26,93333244;21;775;162;1;87,39724731;429;6;121;63;10,875;55,20304871;227,8202972;34,29999924;14,60000038;19,69999886;23,36666679;23,43333244
N;77,57807097;13,09353708;23,80416679;26,86666679;21,06666565;796;164;1;87,164505;440;7;126;66;10,54166698;55,19197083;222,2964935;33,90000153;14,80000019;19,10000229;23,41666603;23,41666794
N;77,586168;14,349169;27,60416603;31,19999886;24,18333244;536;124;1;90,36580658;304;8;84;37;11,375;53,90995026;273,433197;38,70000076;17,60000038;21,10000038;27,11666679;26,91666603
N;77,62788498;12,94161249;24,01666641;26,96666718;21,36666679;811;168;2;85,99517822;443;11;135;73;10,44999981;55,88234711;215,0828094;33,90000153;15,19999981;18,70000076;23,70000076;23,56666756
N;77,65656531;12,84386186;23,67916679;26,63333321;21,03333282;800;169;2;85,49240112;434;11;139;76;10,79166603;56,20660019;214,7245483;33,79999924;14,60000038;19,19999886;23,31666565;23,33333397
N;77,657025;12,656007;23,44166756;26,39999962;20,81666565;764;174;2;85,3420105;406;11;147;81;10,76666737;56,07638931;214,251709;33,70000076;14,5;19,20000076;23;23,16666603
N;77,681433;13,369479;21,91250038;24,95000076;19,20000076;712;154;1;87,92723846;398;5;113;69;10,50833321;55,01745605;220,5893402;32,09999847;13;19,09999847;21,48333359;21,56666565
N;77,7184638;12,9654796;23,80416679;26,73333359;21,01666641;784;165;2;85,63782501;424;11;132;73;10,49166679;55,2192955;220,7060852;33,70000076;14,69999981;19;23,58333397;23,19999886
N;77,73539925;13,06024586;23,87083244;26,88333321;21,01666641;764;162;2;86,25164795;415;10;125;71;10,89166641;55,56972885;226,6099701;34,09999847;14,5;19,59999847;23,54999924;23,31666565
N;77,76983667;12,85660333;23,86666679;26,83333206;21,04999924;779;168;2;85,17578125;418;12;137;77;10,94999981;56,44329834;222,8873901;34;14,60000038;19,39999962;23,56666565;23,36666679
N;77,82529201;12,74090596;24,16250038;27,06666565;21,36666679;776;172;3;83,83643341;408;14;143;84;11,00833321;56,74398804;220,156189;34,29999924;14,89999962;19,39999962;23,88333321;23,63333321
N;78,18066828;11,68740519;27,82916641;30,35000038;25,13333321;916;196;8;76,1371994;455;27;197;154;10,79166698;62,02106857;205,342926;36,70000076;19,29999924;17,40000153;27,70000076;27,06666565
N;78,22953732;17,41307244;26,20416641;30,85000038;21,98333359;839;200;1;114,9803619;583;8;150;18;12,3083334;47,89234924;349,6196594;39,5;13,80000019;25,70000076;25,85000038;22,68333244
N;78,3660097;12,7889309;25,17083359;28,04999924;21,98333359;680;153;3;82,35321045;355;15;145;96;11,00833321;57,33507156;238,2555847;34,79999924;15,60000038;19,19999886;25,21666718;24,08333397
N;78,40029493;17,43029265;26,40416718;30,95000076;22,26666641;793;186;2;110,5272827;533;10;147;22;11,35833263;47,13001251;342,0623169;39;14,89999962;24,10000038;26,04999924;22,93333244
N;78,44544667;17,52267092;26,48750114;31,13333321;22,25;815;195;2;112,5653763;556;10;147;21;11,79166698;47,35609055;349,2922974;39,40000153;14,5;24,90000153;26,18333435;22,91666794
N;78,480408;43,939532;10,69583321;24,13333321;-2,516666651;337;43;18;31,04813576;121;60;85;60;13,375;31,25;1085,533936;33,5;-9,300000191;42,79999924;16,83333397;-2,516666651
N;78,518585;17,450297;26,54583359;31,06666756;22,38333321;774;179;2;108,3226395;511;11;147;23;11,24166584;47,03626251;340,9176025;39;15,10000038;23,89999962;26,29999924;23
N;78,5696942;17,34957591;26,83333397;31,43333435;22,58333397;736;165;2;105,1446762;474;12;146;24;11,78333282;47,70580292;347,1201782;39,59999847;14,89999962;24,69999886;26,58333397;23,25
N;78,60032653;20,74645042;27,32083321;33,51666641;22,01666641;1095;311;9;126,7151947;789;31;201;31;12,97499943;43,54026794;447,7999878;43,29999924;13,5;29,79999924;27,18333244;22,01666641
N;79,01500661;21,16165761;26,84166718;33;21,43333435;1079;297;9;121,9374542;756;32;212;34;13,01666641;43,53400421;450,7258301;42,5;12,60000038;29,89999962;27,03333282;21,73333359
N;79,01715573;20,25262762;27,55833244;33,81666565;22,10000038;1235;369;5;132,1858521;931;17;203;17;13,15000057;42,97385788;454,2518005;43,59999847;13;30,59999847;27,53333282;22,10000038
N;79,081561;43,350666;10,375;22,95000076;-1,833333373;366;49;15;37,62334061;140;50;109;50;13,1833334;31,92090416;1005,420532;32;-9,300000191;41,29999924;16,23333359;-1,833333373
N;79,12431497;21,08990897;27,25833321;33,26666641;21,86666679;1139;323;9;124,6198959;817;32;210;33;12,4333334;43,17129898;444,2758789;42,29999924;13,5;28,79999924;27,54999924;22,11666679
N;79,145179;18,423823;27,6875;32,78333282;23,13333321;909;233;7;113,1023865;613;23;173;34;11,29166698;43,93644714;374,5611267;41;15,30000019;25,70000076;27,54999924;23,66666603
N;79,3622432;20,3966416;26,92083359;33,21666718;21,28333282;1308;406;5;136,5084686;1021;17;190;17;12,27500057;41,32996368;462,9130249;42,40000153;12,69999981;29,70000076;27,13333321;21,28333282
N;79,45160855;28,38160643;25,10000038;31,66666603;16,29999924;1097;329;3;131,161026;835;35;429;50;12,63333321;39,60292816;635,7565308;40,09999847;8,199999809;31,89999771;29,28333282;17,13333321
N;79,45561169;13,65391008;28,1875;31,86666679;24,18333435;904;182;4;77,47772217;449;21;139;249;9,641666412;49,192173;305,6299438;38,40000153;18,79999924;19,60000229;27,16666603;26,04999924
N;79,5517715;17,99178423;27,72083282;32,66666794;23,25;953;245;5;111,3497391;629;20;187;34;11,17500019;44,16996002;364,4638672;40,90000153;15,60000038;25,30000114;27,63333321;23,85000038
N;79,6075;29,83805556;16,90416718;22,18333244;9,833333015;1752;472;10;105,2195053;1105;115;752;168;10,24166679;41,13119125;516,5772705;29;4,099999905;24,89999962;20,88333321;10,66666698
N;79,78307903;28,97422275;24,63333321;30,81666756;16,21666718;1537;480;4;130,9139862;1142;49;688;73;12,0666666;40,08859253;604,9580688;39,20000076;9,100000381;30,10000038;28,68333435;23,11666679
N;79,952676;6,601634;27,07916641;27,86666679;26,39999962;2933;425;100;46,00674438;1031;362;882;674;5,908333302;66,38577271;57,97563934;31,39999962;22,5;8,899999619;26,73333359;26,93333244
N;80,00554003;20,18268014;27,20000076;33,40000153;21,64999962;1468;472;2;145,7264252;1192;10;186;10;12,35000038;41,4429512;455,7311707;42,5;12,69999981;29,79999924;27,43333244;21,64999962
N;80,09234704;26,8669068;25,5;32,43333435;16,66666603;918;305;2;135,1281433;710;21;331;42;13,14999962;39,72809601;648,5858765;41,29999924;8,199999809;33,09999847;29,33333397;24,21666718
N;80,16023275;17,24985108;28,47500038;33,03333282;24,21666718;1017;262;3;108,2969513;652;14;213;32;11,03333378;46,16457748;339,5552063;40,79999924;16,89999962;23,89999962;28,58333206;24,78333282
N;80,45505043;22,3440187;24,71666718;31,30000114;18,35000038;1461;490;4;144,7657928;1177;35;170;35;12,60000038;40,64516068;509,974762;40,70000076;9,699999809;31;26,03333282;18,35000038
N;80,611513;22,3345132;23,85000038;30,18333435;17,63333321;1448;476;4;143,2914124;1168;35;160;35;12,23333263;40,64229965;496,4556274;39,20000076;9,100000381;30,10000038;25,25;17,63333321
N;80,65679169;22,14333916;24,39999962;30,73333359;18,29999924;1447;481;3;143,1639099;1167;34;162;34;12,36666679;40,94922638;488,9367065;39,90000153;9,699999809;30,20000076;25,56666756;18,29999924
N;81,05654403;16,70042263;28,30833244;32,23333359;24,68333244;1028;225;1;99,97969055;591;12;193;56;9,399999619;47,23617935;295,0873108;38,70000076;18,79999924;19,90000153;28,85000038;26,29999924
N;81,22123718;22,01312727;26,3125;32,78333282;20,31666565;1107;322;3;129,4066467;831;26;160;26;12,875;41,53225708;487,9694824;42,5;11,5;31;27,10000038;20,31666565
N;81,3061472;21,17746771;26,83333397;32,88333511;21,20000076;1251;374;2;131,5476379;942;14;205;14;11,86666679;40,91954041;456,276123;41,90000153;12,89999962;29,00000191;27,35000038;21,20000076
N;81,324136;43,916823;8,908333778;22,95000076;-7,949999809;259;30;15;23,38976479;84;51;67;56;13,30000019;27,65072823;1253,841064;31,5;-16,60000038;48,09999847;17,64999962;-5,083333492
N;81,36991;20,263846;25,92499924;31,98333359;20,41666603;1368;401;5;126,6393814;1003;17;238;17;11,71666718;40,542099;448,9913025;40,70000076;11,80000019;28,90000153;26,21666718;20,41666603
N;81,44047156;21,21596727;26,88750076;32,96666718;21,25;1269;386;2;132,7323761;955;13;212;13;12,3083334;41,44219971;457,0464478;42,29999924;12,60000038;29,69999886;27,31666756;21,25
N;81,48876909;19,96201608;24,75416756;30,35000038;19,54999924;1358;374;6;121,4566345;968;23;252;23;12,00833321;42,58274078;418,5117798;38,90000153;10,69999981;28,20000076;25,03333282;19,54999924
N;81,50323297;16,55018497;28,03333282;31,53333282;24,61666679;1083;242;2;103,4358521;587;14;182;25;8,233332634;47,04761505;273,6315918;37,29999924;19,79999924;17,5;28,86666679;25,85000038
N;81,62765278;17,12214722;28,14583397;31,81666756;24,56666565;1219;298;2;103,3385315;732;17;244;43;9,574999809;48,35858154;282,8624878;38,20000076;18,39999962;19,80000114;28,66666603;24,70000076
N;81,67079654;20,78037241;26,27916718;32,21666718;20,83333206;1220;370;3;133,4181824;928;9;195;9;11,79166603;40,52119064;443,0753174;41;11,89999962;29,10000038;26,70000076;20,83333206
N;81,681535;21,284774;26,80416679;32,91666794;21,11666679;1322;414;2;136,2016602;1004;13;219;13;12,27500057;41,05351257;460,7181091;42,29999924;12,39999962;29,89999962;27,26666641;21,11666679
N;81,68514367;19,5979826;24,80833435;30,05000114;19,79999924;1409;371;6;120,3442993;995;26;273;28;11,9333334;43,55231094;397,5426636;38,40000153;11;27,40000153;25,10000038;20,20000076
